Loan Status,Current Loan Amount,Credit Score,Annual Income,dti
0,59642.0,722.0,222756.0,0.341
0,435644.0,728.0,1599021.0,0.2
0,229834.0,745.0,1654083.0,0.0
1,165220.0,696.0,809894.0,0.343
0,781022.0,643.0,2408972.0,0.0455
1,633292.0,685.0,1226203.0,0.185
0,133408.0,746.0,1536264.0,0.0717
1,572726.0,669.0,1263291.0,0.127
1,132990.0,696.0,687686.0,0.312
0,269412.0,722.0,2144473.0,0.104
0,669768.0,714.0,1928120.0,0.213
0,238128.0,723.0,875102.0,0.291
0,139238.0,725.0,830642.0,0.143
1,335918.0,724.0,1740609.0,0.148
1,437888.0,714.0,1172338.0,0.273
0,194502.0,733.0,508079.0,0.128
0,270556.0,688.0,1362984.0,0.288
0,764918.0,690.0,1887460.0,0.213
1,390390.0,702.0,942115.0,0.253
1,131362.0,742.0,1228958.0,0.209
0,86812.0,742.0,562362.0,0.1476
0,172216.0,726.0,686470.0,0.265
1,627396.0,620.0,1644887.0,0.161
0,332310.0,745.0,1052315.0,0.123
0,267520.0,667.0,962635.0,0.211
0,263230.0,691.0,954826.0,0.0221
0,551650.0,614.0,2000985.0,0.0906
0,152284.0,742.0,2686562.0,0.186
1,444532.0,731.0,902196.0,0.311
0,59664.0,703.0,802598.0,0.1814
0,112266.0,741.0,333887.0,0.1303
0,273680.0,607.0,733191.0,0.0935
0,221694.0,695.0,1340241.0,0.0982
0,443740.0,670.0,1149690.0,0.292
0,61600.0,742.0,1178000.0,0.0248
0,469260.0,730.0,1298346.0,0.198
0,69498.0,734.0,1425380.0,0.219
0,217272.0,737.0,675526.0,0.0962
0,419408.0,639.0,1420440.0,0.1822
0,109142.0,722.0,659756.0,0.137
0,390808.0,718.0,2156386.0,0.074
1,484374.0,708.0,1046045.0,0.278
1,540782.0,724.0,1420573.0,0.283
1,385044.0,699.0,855095.0,0.271
1,128810.0,741.0,556263.0,0.225
0,316426.0,742.0,1488840.0,0.0688
0,224774.0,738.0,1048268.0,0.18
0,109670.0,722.0,1363896.0,0.112
0,64570.0,715.0,892126.0,0.306
1,240768.0,679.0,1670841.0,0.102
1,261008.0,712.0,713849.0,0.181
0,219186.0,701.0,1362946.0,0.099
0,241516.0,720.0,869117.0,0.269
1,79706.0,677.0,787816.0,0.286
1,99594.0,717.0,214434.0,0.28
0,214918.0,733.0,1392092.0,0.111
0,287100.0,721.0,929784.0,0.332
0,224642.0,725.0,559816.0,0.241
1,156640.0,725.0,657628.0,0.0734
0,55704.0,747.0,500365.0,0.0171
1,87648.0,738.0,681188.0,0.192
0,153318.0,745.0,510701.0,0.152
0,26774.0,645.0,481840.0,0.345
0,44814.0,721.0,483892.0,0.36
1,326436.0,726.0,706686.0,0.114
1,219670.0,742.0,664012.0,0.119
0,298562.0,727.0,1536568.0,0.26
0,378268.0,696.0,746700.0,0.118
1,336578.0,740.0,2015330.0,0.222
0,126412.0,679.0,1300740.0,0.0943
0,468336.0,673.0,1151514.0,0.167
0,786258.0,739.0,2522117.0,0.121
0,375826.0,738.0,1145586.0,0.0796
1,193160.0,688.0,982338.0,0.109
0,388520.0,740.0,2199630.0,0.166
1,441144.0,648.0,1104869.0,0.137
1,286330.0,709.0,699884.0,0.213
0,143770.0,714.0,940690.0,0.178
0,99330.0,656.0,308408.0,0.154
0,233442.0,681.0,1740438.0,0.0768
0,522302.0,730.0,1563719.0,0.272
0,432212.0,696.0,1569685.0,0.247
0,130262.0,736.0,1350083.0,0.1705
1,307450.0,717.0,758632.0,0.134
0,260612.0,682.0,937840.0,0.2167
0,197274.0,743.0,795055.0,0.148
0,611930.0,748.0,2224634.0,0.0466
1,351186.0,724.0,1137378.0,0.0784
1,208582.0,731.0,562932.0,0.274
0,78386.0,710.0,451250.0,0.269
0,152724.0,748.0,904438.0,0.0693
0,408474.0,706.0,986214.0,0.303
1,157586.0,706.0,974130.0,0.101
0,313720.0,709.0,798551.0,0.249
0,603812.0,695.0,2047231.0,0.179
0,413666.0,724.0,1158696.0,0.0706
0,434060.0,722.0,1775607.0,0.24
0,525932.0,622.0,1514072.0,0.228
0,134024.0,713.0,694526.0,0.222
1,89144.0,707.0,1116326.0,0.224
0,209462.0,727.0,533178.0,0.121
1,134662.0,740.0,620274.0,0.14
0,525888.0,717.0,1854552.0,0.174
0,215952.0,715.0,652764.0,0.251
1,344124.0,733.0,1207336.0,0.16
0,667590.0,705.0,2306220.0,0.128
1,777700.0,662.0,1727100.0,0.118
1,372570.0,708.0,1392947.0,0.178
0,105072.0,694.0,699561.0,0.233
1,217470.0,677.0,1126890.0,0.1954
1,306306.0,749.0,588981.0,0.179
1,314864.0,741.0,605321.0,0.169
0,219340.0,722.0,681948.0,0.151
0,337832.0,676.0,875273.0,0.1573
0,595782.0,708.0,1886510.0,0.166
0,447128.0,720.0,1621859.0,0.0944
0,217096.0,724.0,787474.0,0.277
0,435600.0,724.0,1043955.0,0.258
0,564982.0,746.0,2027813.0,0.0767
1,279334.0,745.0,1351052.0,0.276
0,22000.0,729.0,1557373.0,0.177
0,280060.0,744.0,930240.0,0.245
0,327470.0,718.0,1508296.0,0.1677
0,86372.0,740.0,726750.0,0.0268
0,619564.0,656.0,1624367.0,0.171
0,30558.0,744.0,1791282.0,0.204
0,115808.0,744.0,1336954.0,0.344
0,642862.0,682.0,1157670.0,0.071
0,246026.0,713.0,487008.0,0.326
0,343420.0,722.0,1019502.0,0.181
1,65098.0,737.0,1873780.0,0.0901
1,370414.0,738.0,959690.0,0.227
0,593076.0,725.0,1159722.0,0.064
1,155628.0,645.0,1263956.0,0.097
0,557810.0,742.0,1156188.0,0.0482
0,153516.0,745.0,928112.0,0.169
0,213202.0,708.0,1534440.0,0.102
0,152130.0,740.0,620179.0,0.0833
0,119130.0,751.0,1777203.0,0.105
1,328724.0,745.0,1285863.0,0.0516
0,111012.0,701.0,1438110.0,0.113
0,236412.0,703.0,693443.0,0.266
0,431904.0,681.0,1119024.0,0.178
0,647196.0,698.0,1490512.0,0.119
0,201476.0,737.0,483322.0,0.166
0,518716.0,725.0,1661246.0,0.163
0,110704.0,723.0,1153300.0,0.13
1,107932.0,744.0,838926.0,0.0621
0,241340.0,700.0,1071353.0,0.12
0,519332.0,719.0,1308188.0,0.104
0,544126.0,641.0,1240586.0,0.1138
0,389312.0,712.0,933945.0,0.184
1,495286.0,638.0,1516523.0,0.2003
0,780868.0,684.0,1893179.0,0.195
0,354926.0,714.0,1475141.0,0.231
0,138050.0,744.0,1094742.0,0.165
1,93984.0,689.0,676381.0,0.385
0,212146.0,744.0,811129.0,0.174
1,382932.0,664.0,736991.0,0.203
0,210012.0,707.0,690973.0,0.0607
0,78210.0,708.0,726104.0,0.152
0,216590.0,691.0,2805825.0,0.1
0,250998.0,705.0,713051.0,0.1407
0,276408.0,721.0,1164510.0,0.143
0,141922.0,749.0,1876668.0,0.0165
1,654390.0,698.0,1601282.0,0.169
0,33792.0,694.0,1206500.0,0.176
0,216106.0,724.0,1119822.0,0.157
0,262834.0,719.0,2085193.0,0.0836
1,89254.0,719.0,317946.0,0.0873
0,621412.0,717.0,1878378.0,0.258
0,306790.0,745.0,1154478.0,0.242
0,222068.0,739.0,1054823.0,0.28
0,152240.0,750.0,1746860.0,0.1919
0,330000.0,748.0,1216000.0,0.146
0,337370.0,743.0,1553896.0,0.1811
0,62568.0,729.0,563901.0,0.148
0,530684.0,696.0,1489562.0,0.279
0,323466.0,728.0,1303666.0,0.118
0,506308.0,715.0,2471482.0,0.126
0,304216.0,703.0,1257344.0,0.131
0,155276.0,747.0,708833.0,0.197
0,209242.0,715.0,403712.0,0.318
0,158246.0,727.0,1594404.0,0.15
0,70378.0,718.0,1177772.0,0.193
0,146608.0,748.0,1294470.0,0.0933
1,261404.0,729.0,677293.0,0.164
1,477884.0,718.0,1051232.0,0.286
1,225280.0,736.0,1303552.0,0.202
1,175428.0,715.0,681815.0,0.106
1,217580.0,746.0,845595.0,0.199
0,107800.0,711.0,893665.0,0.134
0,768306.0,662.0,1668314.0,0.108
0,471724.0,725.0,922393.0,0.285
0,384252.0,718.0,1470733.0,0.153
1,457358.0,665.0,990983.0,0.325
0,108878.0,719.0,1843000.0,0.1963
1,545996.0,712.0,1791833.0,0.171
1,93522.0,704.0,933755.0,0.321
1,316998.0,694.0,1040611.0,0.318
0,774092.0,735.0,1528056.0,0.119
0,151514.0,739.0,467305.0,0.138
0,103048.0,741.0,1838421.0,0.0509
0,388124.0,742.0,1685376.0,0.279
1,93676.0,699.0,595118.0,0.095
0,73986.0,744.0,883272.0,0.215
0,550176.0,749.0,2280684.0,0.159
0,406758.0,694.0,904096.0,0.24
1,404910.0,673.0,901835.0,0.177
0,223828.0,737.0,773224.0,0.166
0,276496.0,746.0,802731.0,0.256
0,487124.0,681.0,1054728.0,0.151
1,301686.0,706.0,727833.0,0.348
0,110946.0,739.0,1343661.0,0.1775
0,186010.0,728.0,611800.0,0.0735
0,49478.0,714.0,364819.0,0.0
1,223674.0,744.0,1120411.0,0.0751
0,308594.0,722.0,1237356.0,0.213
0,150546.0,713.0,557232.0,0.0804
0,446556.0,672.0,1625830.0,0.118
0,348898.0,666.0,1138860.0,0.0084
1,269918.0,743.0,1592903.0,0.176
0,269544.0,716.0,872955.0,0.129
1,233046.0,738.0,2401847.0,0.203
0,214720.0,719.0,1173915.0,0.145
1,437096.0,701.0,1132476.0,0.307
0,349932.0,744.0,1076616.0,0.0935
0,396264.0,707.0,1333211.0,0.169
0,32450.0,740.0,2242380.0,0.15
0,326216.0,740.0,845177.0,0.0855
0,126918.0,719.0,850478.0,0.126
0,436920.0,697.0,2697981.0,0.079
0,189926.0,745.0,1827933.0,0.181
0,525492.0,724.0,957961.0,0.246
0,325248.0,748.0,2247168.0,0.0533
1,336468.0,747.0,1452930.0,0.1237
1,260348.0,667.0,847077.0,0.247
1,378708.0,717.0,742292.0,0.0981
0,444576.0,722.0,1247844.0,0.137
0,523820.0,722.0,2808637.0,0.0778
0,331518.0,718.0,1240681.0,0.0251
0,212498.0,632.0,1338113.0,0.318
0,292864.0,751.0,2295808.0,0.15
1,471636.0,691.0,848597.0,0.256
0,313830.0,723.0,837558.0,0.114
0,181038.0,746.0,709213.0,0.131
0,331210.0,698.0,1631796.0,0.16
0,224598.0,738.0,1086230.0,0.0609
0,328922.0,723.0,946865.0,0.141
0,99638.0,711.0,1353541.0,0.201
0,215622.0,748.0,882569.0,0.245
0,472538.0,690.0,2342776.0,0.178
1,195558.0,725.0,1313641.0,0.0866
1,66990.0,725.0,482125.0,0.166
0,60236.0,723.0,836190.0,0.226
1,220220.0,736.0,1261429.0,0.35
0,216876.0,745.0,1123812.0,0.0646
0,290224.0,647.0,1446090.0,0.131
0,90068.0,704.0,758347.0,0.113
0,69102.0,680.0,331968.0,0.0337
0,444048.0,742.0,1208020.0,0.0937
1,87868.0,702.0,398354.0,0.184
1,243650.0,724.0,427348.0,0.239
0,220044.0,745.0,1227324.0,0.1115
0,775940.0,723.0,1627445.0,0.196
0,420662.0,675.0,1559178.0,0.0897
0,498498.0,723.0,1095160.0,0.302
0,597124.0,619.0,1162933.0,0.337
0,419694.0,741.0,1604664.0,0.13
0,403084.0,684.0,773604.0,0.35
0,32934.0,742.0,1782960.0,0.0512
0,260084.0,740.0,1123128.0,0.158
0,661188.0,724.0,1903420.0,0.203
0,266684.0,748.0,2495194.0,0.0744
0,267564.0,724.0,577695.0,0.155
0,286638.0,724.0,914014.0,0.149
1,111826.0,717.0,618032.0,0.112
0,371536.0,721.0,838223.0,0.216
0,224510.0,737.0,2423697.0,0.1559
0,186582.0,737.0,613833.0,0.157
0,85228.0,716.0,384826.0,0.206
1,350306.0,734.0,945440.0,0.2611
0,337986.0,731.0,827051.0,0.14
0,43582.0,725.0,624872.0,0.214
0,224180.0,721.0,969988.0,0.283
1,270556.0,732.0,1121532.0,0.0798
0,195778.0,741.0,1211782.0,0.0657
1,198990.0,704.0,1432125.0,0.252
0,224796.0,748.0,1611371.0,0.0453
0,390544.0,713.0,1488688.0,0.277
0,537922.0,665.0,1033410.0,0.271
0,614064.0,742.0,971280.0,0.257
0,220814.0,712.0,629318.0,0.1281
1,548966.0,714.0,2213766.0,0.155
0,381766.0,724.0,836437.0,0.298
1,332090.0,696.0,909245.0,0.0444
0,145442.0,716.0,1120734.0,0.23
0,108130.0,750.0,1945410.0,0.0295
0,267344.0,733.0,1116003.0,0.161
0,264396.0,742.0,1331995.0,0.122
0,78716.0,750.0,793060.0,0.0657
1,237380.0,732.0,697775.0,0.0933
0,330176.0,744.0,1178589.0,0.232
0,113674.0,720.0,1153851.0,0.106
0,445456.0,699.0,1057958.0,0.164
1,385220.0,709.0,2330274.0,0.142
0,260172.0,702.0,1305262.0,0.179
0,30580.0,642.0,924293.0,0.155
1,94578.0,705.0,498598.0,0.212
1,88330.0,698.0,310878.0,0.266
0,252604.0,719.0,870713.0,0.103
1,175252.0,738.0,662207.0,0.189
0,67166.0,682.0,1933820.0,0.261
0,21802.0,714.0,753388.0,0.296
0,276738.0,738.0,1405012.0,0.253
0,156926.0,725.0,752932.0,0.115
1,605396.0,748.0,1493856.0,0.189
0,91410.0,721.0,979640.0,0.171
0,112706.0,716.0,973370.0,0.164
1,365970.0,623.0,1830802.0,0.0849
0,503162.0,742.0,1313109.0,0.1445
0,58520.0,749.0,1869999.0,0.0018
0,100012.0,703.0,1297624.0,0.0373
0,169774.0,729.0,427234.0,0.297
0,178310.0,741.0,1020186.0,0.212
0,754842.0,721.0,1560831.0,0.127
0,357104.0,732.0,2370896.0,0.0871
0,226050.0,736.0,994916.0,0.287
0,402930.0,635.0,1353275.0,0.198
0,262020.0,733.0,848597.0,0.338
1,202180.0,745.0,2182606.0,0.126
0,394526.0,723.0,1665806.0,0.11
0,216436.0,718.0,672923.0,0.245
0,69278.0,736.0,1168538.0,0.1058
1,62942.0,698.0,1890690.0,0.127
1,324500.0,712.0,725686.0,0.281
0,236610.0,719.0,2091045.0,0.183
0,336116.0,712.0,1683590.0,0.085
0,358094.0,737.0,1353009.0,0.137
1,536338.0,697.0,1158012.0,0.206
0,91520.0,725.0,1174219.0,0.334
0,722590.0,722.0,2647498.0,0.144
0,258544.0,750.0,2604938.0,0.0288
0,254276.0,748.0,992940.0,0.1904
0,263318.0,719.0,1099131.0,0.291
0,588016.0,697.0,1149804.0,0.187
0,194040.0,740.0,1239142.0,0.283
0,389378.0,686.0,1447914.0,0.11
0,392546.0,710.0,838242.0,0.132
0,315370.0,747.0,683715.0,0.225
0,237248.0,640.0,1769622.0,0.209
0,267520.0,693.0,2310324.0,0.0635
1,247566.0,691.0,1107187.0,0.0701
0,715264.0,727.0,1640840.0,0.157
0,456324.0,745.0,1047717.0,0.2158
0,331540.0,685.0,1193428.0,0.131
0,603548.0,704.0,1136238.0,0.376
1,762762.0,665.0,2164461.0,0.111
0,163064.0,715.0,1032783.0,0.0526
0,176726.0,709.0,1526232.0,0.268
0,777788.0,723.0,2303028.0,0.0995
1,248842.0,711.0,538688.0,0.302
0,69212.0,694.0,298870.0,0.239
0,215842.0,742.0,705109.0,0.246
0,425810.0,740.0,1793695.0,0.192
0,109054.0,739.0,1845983.0,0.1347
0,143946.0,747.0,1167759.0,0.318
1,140536.0,666.0,784282.0,0.115
1,52250.0,716.0,545262.0,0.221
0,457006.0,704.0,1127688.0,0.219
0,141966.0,726.0,631921.0,0.142
1,488664.0,707.0,1338246.0,0.094
0,336600.0,741.0,1356600.0,0.141
0,196240.0,712.0,1318163.0,0.119
1,434588.0,718.0,835088.0,0.211
0,266772.0,720.0,1555169.0,0.0404
0,169686.0,725.0,1183947.0,0.144
0,86174.0,725.0,930240.0,0.235
0,166958.0,727.0,1153566.0,0.192
0,589534.0,720.0,1652297.0,0.219
0,172568.0,750.0,652042.0,0.0641
0,175494.0,743.0,1705041.0,0.0831
0,109076.0,737.0,1639111.0,0.0789
0,193512.0,722.0,740696.0,0.125
0,66572.0,738.0,377625.0,0.213
0,124344.0,721.0,1412897.0,0.171
1,366190.0,713.0,753236.0,0.309
0,203676.0,744.0,1037476.0,0.172
0,26202.0,670.0,1131906.0,0.177
0,615208.0,706.0,2432095.0,0.073
0,313038.0,739.0,1205493.0,0.0932
0,331320.0,722.0,896572.0,0.102
1,465784.0,717.0,1360058.0,0.165
0,336116.0,718.0,1122387.0,0.0846
0,354816.0,697.0,689472.0,0.243
0,224202.0,715.0,1510310.0,0.147
0,378070.0,739.0,2619644.0,0.194
0,325930.0,741.0,1616615.0,0.105
0,195140.0,722.0,495729.0,0.258
0,216216.0,657.0,728251.0,0.0382
0,176374.0,738.0,980552.0,0.104
0,109274.0,707.0,519061.0,0.103
0,528022.0,714.0,1280714.0,0.122
0,288288.0,729.0,1378944.0,0.339
1,328790.0,719.0,952964.0,0.0568
1,271194.0,672.0,865355.0,0.135
0,437668.0,748.0,2230125.0,0.147
1,401038.0,747.0,1731717.0,0.103
1,323576.0,743.0,707921.0,0.229
1,449460.0,740.0,1164510.0,0.1584
1,242352.0,624.0,969627.0,0.273
0,65054.0,723.0,936415.0,0.189
1,57332.0,636.0,301834.0,0.142
0,266024.0,739.0,1613879.0,0.0954
0,347886.0,709.0,1107890.0,0.208
0,290004.0,750.0,1234392.0,0.114
0,51700.0,708.0,2046319.0,0.102
0,348480.0,710.0,1166220.0,0.244
0,126016.0,721.0,537225.0,0.151
0,362318.0,735.0,2607598.0,0.0553
0,96338.0,712.0,567264.0,0.1944
0,269808.0,739.0,970900.0,0.2304
0,171182.0,746.0,1743801.0,0.132
0,77088.0,712.0,1426710.0,0.195
1,508926.0,718.0,1227476.0,0.218
0,89012.0,698.0,415112.0,0.0667
0,276166.0,714.0,1279498.0,0.104
0,307824.0,673.0,854487.0,0.102
0,135850.0,715.0,1545080.0,0.0918
1,612304.0,741.0,1265362.0,0.158
0,626604.0,724.0,1352876.0,0.143
1,110352.0,705.0,933888.0,0.188
0,224972.0,621.0,650769.0,0.304
1,466070.0,639.0,1121988.0,0.127
0,156046.0,731.0,423567.0,0.185
1,222882.0,738.0,808450.0,0.137
0,215094.0,727.0,752343.0,0.303
0,65934.0,723.0,379658.0,0.189
0,174174.0,729.0,496755.0,0.312
0,321772.0,734.0,1130424.0,0.325
1,155716.0,717.0,864500.0,0.184
1,174372.0,733.0,753008.0,0.148
0,269566.0,669.0,873050.0,0.2331
1,333080.0,738.0,1917670.0,0.119
0,206734.0,717.0,788595.0,0.235
1,142120.0,739.0,1438262.0,0.207
1,267872.0,701.0,774364.0,0.0627
0,455378.0,664.0,1025145.0,0.312
1,556600.0,725.0,1249820.0,0.266
0,201058.0,741.0,905787.0,0.301
1,270248.0,743.0,2139533.0,0.177
0,429176.0,727.0,1240757.0,0.246
0,214940.0,722.0,2041930.0,0.1476
0,425502.0,699.0,1935093.0,0.0653
1,408518.0,707.0,1206975.0,0.199
0,449196.0,719.0,911658.0,0.29
1,319550.0,716.0,1437407.0,0.169
0,205392.0,700.0,746852.0,0.115
0,313720.0,747.0,967670.0,0.257
0,269918.0,749.0,563350.0,0.169
1,283734.0,697.0,1602251.0,0.273
0,336072.0,744.0,1180242.0,0.1782
1,43626.0,742.0,1412745.0,0.134
0,329604.0,737.0,1233518.0,0.126
0,98164.0,718.0,1469555.0,0.118
0,622072.0,723.0,1481867.0,0.171
0,490446.0,697.0,837824.0,0.1693
0,761904.0,744.0,1528911.0,0.214
0,253836.0,749.0,667204.0,0.18
0,325380.0,705.0,896230.0,0.1914
0,492910.0,726.0,1319645.0,0.18
1,538076.0,736.0,1037894.0,0.17
0,225478.0,702.0,1108289.0,0.0236
0,159038.0,740.0,1789914.0,0.137
0,87824.0,723.0,274930.0,0.249
0,511874.0,731.0,1151970.0,0.271
0,326172.0,744.0,1877960.0,0.263
0,268048.0,701.0,935370.0,0.181
0,162338.0,715.0,984238.0,0.0768
0,246642.0,747.0,1597596.0,0.1276
0,333586.0,701.0,656070.0,0.302
0,267608.0,746.0,462251.0,0.0903
1,444928.0,722.0,873525.0,0.117
0,429748.0,723.0,1670157.0,0.226
0,56012.0,748.0,1393175.0,0.0908
0,176066.0,750.0,1007399.0,0.176
0,100056.0,708.0,790077.0,0.335
0,327030.0,751.0,1828104.0,0.0135
0,223036.0,665.0,1618021.0,0.2156
0,175340.0,740.0,1114825.0,0.113
0,299728.0,733.0,1342236.0,0.254
0,200310.0,715.0,626240.0,0.28
0,221364.0,734.0,474297.0,0.0622
0,61556.0,685.0,862011.0,0.318
0,33088.0,715.0,1009413.0,0.102
1,374550.0,680.0,1335852.0,0.25
0,264880.0,728.0,1143762.0,0.186
0,180026.0,742.0,466450.0,0.279
0,240240.0,722.0,1204125.0,0.155
1,604670.0,697.0,1212276.0,0.26
0,207570.0,731.0,981274.0,0.107
0,323576.0,721.0,1024632.0,0.247
0,464090.0,658.0,1391655.0,0.0515
0,171974.0,734.0,649781.0,0.169
0,83468.0,704.0,870903.0,0.162
1,244750.0,735.0,787873.0,0.173
0,353056.0,676.0,1153338.0,0.28
1,32890.0,740.0,984732.0,0.286
0,356796.0,641.0,1636964.0,0.246
0,559746.0,716.0,1836958.0,0.26
0,240944.0,729.0,685919.0,0.281
0,488048.0,686.0,1057293.0,0.263
0,220880.0,671.0,2061462.0,0.183
1,572748.0,676.0,1171920.0,0.1781
0,358050.0,722.0,1932680.0,0.167
0,776622.0,665.0,1716080.0,0.122
0,153406.0,739.0,863113.0,0.0329
0,261910.0,745.0,1281797.0,0.126
1,110374.0,716.0,762508.0,0.277
0,209264.0,721.0,1694268.0,0.138
0,579920.0,747.0,1790047.0,0.136
0,596640.0,692.0,1523952.0,0.2
0,320474.0,731.0,2690856.0,0.0905
0,610720.0,692.0,1185885.0,0.227
1,445852.0,713.0,1578729.0,0.121
0,701316.0,718.0,2271336.0,0.106
0,620004.0,734.0,2447808.0,0.147
0,305250.0,724.0,811319.0,0.299
1,329010.0,678.0,1136580.0,0.223
0,378994.0,740.0,1114236.0,0.125
0,85822.0,724.0,1423176.0,0.234
0,132572.0,707.0,601597.0,0.201
0,422972.0,721.0,919201.0,0.171
0,173360.0,707.0,1437312.0,0.1087
1,221364.0,750.0,1032365.0,0.266
0,156222.0,699.0,768246.0,0.0337
0,483428.0,723.0,1546296.0,0.15
1,173140.0,727.0,1084045.0,0.1177
0,403832.0,650.0,1646977.0,0.0733
1,239514.0,735.0,1036640.0,0.18
0,219450.0,715.0,814967.0,0.29
0,331254.0,721.0,743812.0,0.293
1,220682.0,680.0,1181648.0,0.125
1,222090.0,732.0,1189191.0,0.215
0,154704.0,721.0,1231143.0,0.222
0,252758.0,701.0,1357113.0,0.149
0,107118.0,723.0,1243018.0,0.209
0,258896.0,732.0,1621099.0,0.0706
0,450252.0,671.0,972135.0,0.177
1,528264.0,656.0,1029439.0,0.224
0,107866.0,683.0,1816381.0,0.1371
1,379060.0,741.0,1261296.0,0.255
1,163086.0,708.0,1108004.0,0.188
0,389224.0,714.0,1494008.0,0.174
0,140778.0,675.0,1025791.0,0.1004
0,268136.0,736.0,771932.0,0.175
0,115918.0,715.0,611819.0,0.196
0,328658.0,701.0,1567348.0,0.159
1,129734.0,733.0,747004.0,0.0816
0,263604.0,672.0,475285.0,0.155
1,116314.0,686.0,373768.0,0.293
0,777788.0,735.0,1765651.0,0.139
0,327382.0,719.0,1327644.0,0.164
0,258698.0,678.0,1340507.0,0.1423
0,267212.0,722.0,507718.0,0.322
0,221936.0,715.0,958360.0,0.156
0,320936.0,712.0,1826071.0,0.131
0,33330.0,714.0,686679.0,0.134
1,777326.0,699.0,1860518.0,0.256
0,178200.0,745.0,1563681.0,0.221
0,172480.0,713.0,1582700.0,0.0302
1,451660.0,653.0,1300208.0,0.09
0,219252.0,700.0,852093.0,0.242
0,239536.0,714.0,608722.0,0.275
0,561726.0,729.0,1739127.0,0.0939
0,356466.0,734.0,1924130.0,0.2196
1,293018.0,746.0,778620.0,0.184
0,281138.0,714.0,1798521.0,0.0757
0,494758.0,725.0,1899050.0,0.119
0,134662.0,699.0,969190.0,0.187
0,439340.0,723.0,948575.0,0.0434
1,267190.0,743.0,961495.0,0.188
0,194458.0,746.0,1362167.0,0.144
1,411488.0,725.0,1346663.0,0.126
1,135036.0,674.0,583110.0,0.185
1,107492.0,738.0,618887.0,0.0461
1,196614.0,744.0,943350.0,0.0912
0,129382.0,730.0,372438.0,0.0564
1,437184.0,718.0,1104394.0,0.242
0,222684.0,721.0,1153908.0,0.0466
1,130328.0,716.0,684684.0,0.133
0,358050.0,722.0,1932680.0,0.02
0,376750.0,715.0,1335852.0,0.255
0,43670.0,751.0,339511.0,0.01
0,776776.0,694.0,2491736.0,0.0861
0,129580.0,733.0,652764.0,0.119
0,626912.0,713.0,1798274.0,0.228
0,443696.0,717.0,1628566.0,0.139
0,293832.0,736.0,1499480.0,0.147
0,402446.0,743.0,772388.0,0.261
0,473946.0,701.0,1351546.0,0.146
0,105270.0,720.0,1540824.0,0.0873
1,504680.0,739.0,985435.0,0.191
0,135146.0,705.0,1232606.0,0.234
1,449900.0,702.0,1942750.0,0.035
1,312290.0,676.0,903697.0,0.204
0,123310.0,749.0,1551787.0,0.0847
0,466862.0,746.0,1919950.0,0.115
1,135168.0,740.0,856064.0,0.265
0,754226.0,721.0,2698532.0,0.101
0,429704.0,688.0,1001395.0,0.0858
0,333498.0,705.0,1748475.0,0.205
0,607552.0,670.0,1441074.0,0.2182
0,558008.0,729.0,1618971.0,0.2651
1,134706.0,726.0,969475.0,0.146
1,230340.0,739.0,595745.0,0.259
0,762454.0,745.0,2822070.0,0.0516
0,66946.0,716.0,2197901.0,0.117
1,329274.0,734.0,790457.0,0.139
0,269258.0,728.0,2131591.0,0.117
1,197692.0,714.0,449730.0,0.218
0,153824.0,750.0,1328404.0,0.184
0,393514.0,721.0,1266293.0,0.133
0,223872.0,708.0,706477.0,0.104
0,337172.0,734.0,1485800.0,0.0622
0,288134.0,740.0,972040.0,0.191
1,784102.0,650.0,1838041.0,0.159
0,689502.0,724.0,1674774.0,0.174
0,114664.0,730.0,238431.0,0.073
0,450340.0,748.0,1361255.0,0.0962
0,214412.0,720.0,1367449.0,0.211
1,43736.0,728.0,566466.0,0.159
0,337392.0,735.0,1456920.0,0.1016
0,172348.0,718.0,667926.0,0.205
0,240526.0,632.0,1022333.0,0.17
1,214830.0,723.0,649382.0,0.274
0,655314.0,689.0,1414892.0,0.129
0,481668.0,751.0,1607248.0,0.104
0,613844.0,722.0,1436362.0,0.312
0,435534.0,598.0,2037883.0,0.18
0,107382.0,730.0,899232.0,0.1785
0,553916.0,748.0,1530792.0,0.0728
0,185944.0,735.0,486894.0,0.21
0,528968.0,674.0,2226192.0,0.128
0,397540.0,685.0,782040.0,0.293
0,132616.0,742.0,725325.0,0.0733
0,386628.0,740.0,948575.0,0.261
0,287980.0,732.0,1033087.0,0.066
0,563200.0,706.0,2723840.0,0.15
0,403436.0,732.0,871074.0,0.205
1,403546.0,704.0,802066.0,0.127
1,218394.0,686.0,669579.0,0.279
0,296912.0,730.0,621623.0,0.144
0,432696.0,672.0,1737664.0,0.112
0,554686.0,726.0,1820352.0,0.0764
0,263450.0,708.0,846203.0,0.0925
0,660264.0,748.0,2756102.0,0.0673
1,287914.0,708.0,929575.0,0.244
1,206008.0,744.0,963699.0,0.112
0,142868.0,720.0,987107.0,0.218
0,486090.0,699.0,954085.0,0.0758
0,145310.0,737.0,482657.0,0.292
0,123662.0,746.0,776720.0,0.278
0,251460.0,750.0,1868080.0,0.198
0,784102.0,706.0,1857383.0,0.228
0,88286.0,722.0,1302754.0,0.219
0,521092.0,724.0,1687599.0,0.244
0,166826.0,741.0,594871.0,0.0878
0,107624.0,721.0,1517568.0,0.0807
1,211530.0,707.0,1147752.0,0.196
